text,label
i feel like i ve been put in a bag,4
im feeling wimpy about this i know a one year,4
im tired of feeling dumb and tired of being dumb .,0
im not really a fan of seafood so i feel quite sorry,0
i am normally very able to express how i feel especially,1
i do awaken from a mild night sweat i usually,2
i feel like i deserve to be punished in some way amp,0
perfect famous ultimate grand supreme ect is the title perfect,1
im not taking naps during the day i havent really,0
i feel like a mollusk repeatedly beaten with,0
i remember when i was made to feel like shit,2
michael mcdonald: i feel,0
i feel dumb now going through all those those .,0
i feel agitated annoyed and i see feel the darkness,4
i had seen a solopgangfor to see the love,1
i feel messy and out there .,0
i feel as if i am going to sn,1
i think unconsciously i feel like a vile,3
i feel more valuable today doing what i am doing than ,1
i will close my eyes and recite the following mantra every,4
i have to say i still feel completely rotten and,0
i feel sooo lucky and soo lucky .,1
when ever i start to feel happy for a consistent amount of,1
i feel accepted and respected i am loving loyal and generous ,2
i have stopped feeling surprised by the fact that i'm,5
i feel super warm and nice so i smile or cry ,1
i try to speak up stand up for myself or simply insert myself,3
i sometimes feel all nostalgic and feel the need to go back and,2
i could walk at a slow pace browse each booth as long,3
i feel so hopeless and usually just want o s,0
the most valuable quality children exhibit is their questioning and curious mind especially,1
i was feeling i half joked ive been undress,1
i feel very triumphant when ive found scottish,1
i still feel the longing to be with you inspit,2
frozen yogurt food art and many more snaps make me feel so miserable,0
i feel im a fairly generous person but i dont sell,2
im in the kitchen and glance over at that lovely robins,1
i feel highly disadvantaged and disadvantaged .,0
ig army themed around everyones favorite strategy game x ,1
i vocalize my pain and hurt about how i feel like,1
i feel jealous when i know he go out with other,3
i do however feel a bit envious of people who,3
"tonight, i feel amazing about tonight.",1
i ended up feeling so unwelcome i go into,0
i ask to know things and then everything changes and then i,4
i feel awful about missing school .,0
remote remote i feel is terrific and great worth .,1
i feel suspicious i snooped computer ,4
i feel they re going to strengthen the divas division with,1
no response from the syria,3
i feel at peace with the idiotic long distance calls that seem,0
i wish i could say this led to me feeling socially,1
i supposed to feel special when you don t even care that,1
i have had a few days off work and i am,1
i sat feeling helpless like a moment from an,4
i really want to have this particular song for my little girl to,4
i feel very disturbed now thanks to this psychopath s useless,0
i look to balance commercial titles with those that i feel could,1
the fact that my name is on them means they are doomed,0
i just remember getting in the car and my body feeling really la,0
im about to go look for him again when i start to feel,1
im feeling pretty determined right now i just have to keep my determination,1
i feel like every day i grow stronger and become less need,0
i hate the feeling of forcing my values onto others not celebrating not,1
i ended up eating lots of carbs on both days .,4
the story happens to be addictive and you dont notice the time passing by,3
all the old structures and artefacts were still sitting around ,1
i think id be tempted to break out into this,0
honey babe my angel darling peaches pickle g,4
i feel as if i prepare for hurricanes every day,1
i listen to this song i can feel a sorrowful,0
i feel her all around me when i am in h,2
i feel offended used and disgusted and offended ,3
i feel lethargic directionless and slow when it comes to,0
i am feeling pretty optimistic about the final product.,1
i went to work but i feel stunned and numb,5
i start enjoying it and it becomes part of the general fabric of,1
i feel satisfied and sad at the same time .,1
i was feeling a little shaky and called it,4
i feel myself being sucked back in and this vicious cycle,3
i want to be able to get into it without feeling weird,4
i feel like i m in some weird limbo,4
i have noticed my own increasing frustration with what i feel to,3
i get the feeling that im valued have potential and am very welcome,1
i feel irritable like no other and running will def,3
i dont drink green charged water for a few days i,3
i feel strange pangs of loneliness or emptiness bubble,5
i am so tired about it and i feel so f,3
